record_id,doi,title,year,source_databases,query_ids,title_screen_decision,title_screen_exclusion_code,title_screen_confidence,title_screen_basis,abstract_screen_status,abstract_screen_priority
R-30c7f6fe9224305c,10.32985/ijeces.15.9.5,On-Tree Mango Fruit Count Using Live Video-Split Image Dataset to Predict Better Yield at Pre-Harvesting Stage,2024,Scopus;OpenAlex,Q1;Q7,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-630f2b0392240b12,10.3390/s17122738,On-tree mango fruit size estimation using RGB-D images,2017,Scopus;OpenAlex,Q3;Q7,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-09a62a44695f44d2,10.1109/cyberneticscom55287.2022.9865266,On-tree Mature Coconut Fruit Detection based on Deep Learning using UAV images,2022,Scopus;OpenAlex,Q7,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-60bc4d81c7a54f0b,10.2139/ssrn.4542899,Onboard Plant Counting Framework for Early Crop Emergence Estimation from Aerial Images,2023,OpenAlex,Q1,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-386f5445546b1fa1,10.3390/rs13142778,Onboard Real-Time Dense Reconstruction in Large Terrain Scene Using Embedded UAV Platform,2021,OpenAlex,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-551bee6736bea865,10.1109/gcwkshps56602.2022.10008590,Onboard Real-Time Multi-Sensor Pose Estimation for Indoor Quadrotor Navigation with Intermittent Communication,2022,Scopus,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
M-65b68e4777221f35,10.5281/zenodo.17782015,ONE AXIOM : COSMOLOGY,2026,OpenAlex,Q1,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-92afd8435b1b9ea8,10.1111/jbi.14221,One of the least disturbed marine coastal ecosystems on Earth: Spatial and temporal persistence of Darwin’s sub-Antarctic giant kelp forests,2021,Scopus;OpenAlex,Q3,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-309326fa3dd47d3f,10.3390/s19061434,One-Stage Multi-Sensor Data Fusion Convolutional Neural Network for 3D Object Detection,2019,OpenAlex,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-94a8f1962785da04,10.1109/tip.2022.3226624,One-Stage Visual Relationship Referring With Transformers and Adaptive Message Passing,2023,Scopus;OpenAlex,Q4,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-b6f825141f1b55a2,10.1016/j.rineng.2026.109747,One-stem-one-box: A consistency-driven framework for grapevine primary stem detection,2026,Scopus;OpenAlex,Q7,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-5bb448141cc4fdaf,10.1016/j.ins.2025.122483,One-step multi-view kernel clustering based on topological manifold,2025,Scopus,Q1,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-e67db78f03d22f0b,10.17639/8003,One-to-Many Problems in Interactive AI Systems,2026,OpenAlex,Q4,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-ddb2fd36fb7c30b7,10.1109/cvpr52688.2022.00670,OnePose: One-Shot Object Pose Estimation without CAD Models,2022,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-98ed399f7d26024e,10.1109/whispers61460.2023.10431202,"Ongoing Collection of Hyperspectral, Lidar, and Growth Stage Fundamental Signatures for Vegetation Phenotyping and Large Scale Urban Planning",2023,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-17260292110946fa,10.1016/j.dib.2024.110679,OnionFoliageSET: Labeled dataset for small onion and foliage flower crop detection,2024,Scopus;OpenAlex,Q4,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-dabbed74d1bdb32d,10.1016/j.aei.2024.102481,Online 3D behavioral tracking of aquatic model organism with a dual-camera system,2024,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-e1a093293b37d74c,10.1109/iccvw69036.2025.00570,Online 3D Multi-Camera Perception Through Robust 2D Tracking and Depth-Based Late Aggregation,2025,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-278aace3d15cc8d1,10.1088/1755-1315/37/1/012002,Online 3D terrain visualisation using Unity 3D game engine: A comparison of different contour intervals terrain data draped with UAV images,2016,Scopus,Q6,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-d7885cd9be3118af,10.24918/cs.2021.7,"Online Adaptation to ""Gotcha! Which fly trap is the best? An introduction to experimental data collection and analysis""",2021,OpenAlex,Q1,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-9ff2de2abda0c375,10.48550/arxiv.2102.04091,Online Clustering-based Multi-Camera Vehicle Tracking in Scenarios with overlapping FOVs,2021,OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-c60ff4c303dc6324,10.1007/s11042-022-11923-2,Online clustering-based multi-camera vehicle tracking in scenarios with overlapping FOVs,2022,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-a1b71b9aec8e7406,10.1109/iros.2017.8206404,Online detection of occluded plant stalks for manipulation,2017,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-506059d8ce71ba66,10.1145/3240508.3240663,Online inter-camera trajectory association exploiting person re-identification and camera topology,2018,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-159f7380979518a8,10.6041/j.issn.1000-1298.2016.12.038,Online measurement of tree canopy volume using vehicle-borne 2-D laser scanning,2016,Scopus,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-9e25afcbaf239d3a,,Online mobile mapping application development for monitoring fruit tree plantation,2015,Scopus,Q1,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-7dd10cc62f35a96f,10.1109/cvprw63382.2024.00715,Online Multi-camera People Tracking with Spatial-temporal Mechanism and Anchor-feature Hierarchical Clustering,2024,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-06b4f4667b01b4b4,10.1109/radarconf2458775.2024.10548703,Online Multi-Object Tracking from A Bird's-Eye View by Fusion of Millimeter-Wave Radar and Vision,2024,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-87e711ba0d1e95bf,10.1109/radarconf2147009.2021.9455185,Online Multi-target Tracking for Pedestrian by Fusion of Millimeter Wave Radar and Vision,2021,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-6cacf4d1345112ca,10.1109/icip49359.2023.10222224,Online Pedestrian Tracking Using A Dense Fisheye Camera Network With Edge Computing,2023,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-8bc3238ac3415b7c,10.1038/s41598-022-12732-1,Online recognition and yield estimation of tomato in plant factory based on YOLOv3,2022,Scopus;OpenAlex,Q7,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-8a41934173fc2584,10.3390/jtaer19040150,"Online Reviews Meet Visual Attention: A Study on Consumer Patterns in Advertising, Analyzing Customer Satisfaction, Visual Engagement, and Purchase Intention",2024,Scopus,Q1,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-72b1ec41f8f84d88,10.1016/j.optlastec.2025.112603,Online segmentation of street trees from mobile laser scanning data via deep learning image instance segmentation,2025,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-629cd587936bce86,10.11975/j.issn.1002-6819.202404120,Online target detection and fast localisation of citrus fruits in irregularly disturbed state; [无规则扰动状态下柑橘果实在线目标检测与快速定位],2024,Scopus,Q1;Q3;Q7,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-bd9550be91df594d,10.1016/j.jfoodeng.2023.111725,Online volume measurement of sweetpotatoes by A LiDAR-based machine vision system,2024,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-741ef6d843162764,10.1016/j.resconrec.2022.106206,Online-learning-aided optimization and interpretation of sugar production from oil palm mesocarp fibers with analytics for industrial applications,2022,Scopus;OpenAlex,Q6,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-5b407aa55911d26f,10.1109/tcsvt.2017.2707399,Online-Learning-Based Human Tracking Across Non-Overlapping Cameras,2018,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-ae3852274d5e8bba,10.5281/zenodo.4262628,ON~PUTLOCKERZ'S.!! WATCH Ice 2 (2020) ONLINE FREE FULL HD 123MOVIES tak,2020,OpenAlex,Q1,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
M-4f487af294fe3a51,10.48550/arxiv.2605.20044,OP2GS: Object-Aware 3D Gaussian Splatting with Dual-Opacity Primitives,2026,OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-feb814a5d1d45cbb,10.1016/j.rse.2021.112641,Opaque voxel-based tree models for virtual laser scanning in forestry applications,2021,Scopus,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-c49e2e7b08b89816,10.1016/j.cpb.2025.100519,Open cotton boll detection using LiDAR point clouds and RGB images from unmanned aerial systems,2025,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-ebeeef5120c389d9,10.5281/zenodo.18625749,"OPEN DATASET - Canopy height models of SFB ALS acquisitions in Amazonian forest concessions (2017–2025) - Altamira National Forest, Pará",2026,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-a6f353e0bc4cc590,10.5281/zenodo.10845589,"OPEN DATASET - Canopy height models of SFB ALS acquisitions in Amazonian forest concessions (2017–2025) - Amapá, Bom Futuro and Crepori National Forests",2024,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-fd7a42aa20d4356b,10.5281/zenodo.18709751,OPEN DATASET - Canopy height models of SFB ALS acquisitions in Amazonian forest concessions (2017–2025) - Caxiuanã and Saracá Taquera National Forests,2026,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-ee4df8c8cf401b73,10.5281/zenodo.18683137,OPEN DATASET - Canopy height models of SFB ALS acquisitions in Amazonian forest concessions (2017–2025) - Jacundá and Jamari National Forests,2026,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-cbeaf452047e5dff,10.1016/j.compag.2026.111917,Open Datasets and AI/GenAI-Driven Computer Vision for Precision Livestock Farming: A Bidirectional Review,2026,Scopus,Q5,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-27b692f8b324d316,10.5281/zenodo.20746387,Open Dual-Probe Task,2026,OpenAlex,Q1,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-c8654b29e1126904,10.1007/978-3-031-30329-6_65,Open Field Geometric Primitives’ Representation by a 2D Low-Cost LIDAR for Vineyard Sprayer Application Under Different Conditions,2023,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-cd90f3fda4d75d75,10.1101/2020.09.08.288530,Open source 3D phenotyping of chickpea plant architecture across plant development,2020,OpenAlex,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-095067e05981f86f,10.1186/s13007-021-00795-6,Open source 3D phenotyping of chickpea plant architecture across plant development,2021,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-dba3a21339e24d78,10.1109/aero.2016.7500600,Open source computer-vision based guidance system for UAVs on-board decision making,2016,Scopus,Q4,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
